ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
82010,"$40,000",$500,"$100,000",$191,$545,$79
82010,"$40,000",$500,"$300,000",$209,$646,$85
82010,"$40,000","$1,000","$100,000",$171,$523,$76
82010,"$40,000","$1,000","$300,000",$189,$624,$82
82010,"$60,000",$500,"$100,000",$230,$650,$96
82010,"$60,000",$500,"$300,000",$248,$751,$102
82010,"$60,000","$1,000","$100,000",$207,$636,$94
82010,"$60,000","$1,000","$300,000",$225,$736,$100
82050,"$20,000",$500,"$100,000",$149,$434,$61
82050,"$20,000",$500,"$300,000",$167,$535,$67
82050,"$20,000","$1,000","$100,000",$137,$407,$57
82050,"$20,000","$1,000","$300,000",$152,$508,$64
82050,"$40,000",$500,"$100,000",$191,$545,$79
82050,"$40,000",$500,"$300,000",$209,$646,$85
82050,"$40,000","$1,000","$100,000",$171,$523,$76
82050,"$40,000","$1,000","$300,000",$189,$624,$82
82050,"$60,000",$500,"$100,000",$230,$650,$96
82050,"$60,000",$500,"$300,000",$248,$751,$102
82050,"$60,000","$1,000","$100,000",$207,$636,$94
82050,"$60,000","$1,000","$300,000",$225,$736,$100
82051,"$20,000",$500,"$100,000",$143,$434,$61
82051,"$20,000",$500,"$300,000",$161,$534,$67
82051,"$20,000","$1,000","$100,000",$135,$407,$57
82051,"$20,000","$1,000","$300,000",$150,$508,$63
82051,"$40,000",$500,"$100,000",$182,$545,$79
82051,"$40,000",$500,"$300,000",$200,$646,$85
82051,"$40,000","$1,000","$100,000",$163,$523,$76
82051,"$40,000","$1,000","$300,000",$182,$624,$82
82051,"$60,000",$500,"$100,000",$219,$650,$95
82051,"$60,000",$500,"$300,000",$237,$751,$102
82051,"$60,000","$1,000","$100,000",$198,$635,$94
82051,"$60,000","$1,000","$300,000",$216,$736,$100
82052,"$20,000",$500,"$100,000",$143,$434,$61
82052,"$20,000",$500,"$300,000",$161,$534,$67
82052,"$20,000","$1,000","$100,000",$135,$407,$57
82052,"$20,000","$1,000","$300,000",$150,$508,$63
82052,"$40,000",$500,"$100,000",$182,$545,$79
82052,"$40,000",$500,"$300,000",$200,$646,$85
82052,"$40,000","$1,000","$100,000",$163,$523,$76
82052,"$40,000","$1,000","$300,000",$182,$624,$82
82052,"$60,000",$500,"$100,000",$219,$650,$95
82052,"$60,000",$500,"$300,000",$237,$751,$102
82052,"$60,000","$1,000","$100,000",$198,$635,$94
82052,"$60,000","$1,000","$300,000",$216,$736,$100
82053,"$20,000",$500,"$100,000",$149,$434,$61
82053,"$20,000",$500,"$300,000",$167,$535,$67
82053,"$20,000","$1,000","$100,000",$137,$407,$57
82053,"$20,000","$1,000","$300,000",$152,$508,$64
82053,"$40,000",$500,"$100,000",$191,$545,$79
82053,"$40,000",$500,"$300,000",$209,$646,$85
82053,"$40,000","$1,000","$100,000",$171,$523,$76
82053,"$40,000","$1,000","$300,000",$189,$624,$82
82053,"$60,000",$500,"$100,000",$230,$650,$96
82053,"$60,000",$500,"$300,000",$248,$751,$102
82053,"$60,000","$1,000","$100,000",$207,$636,$94
