ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
71631,"$40,000","$1,000","$100,000",$427,"$1,750",$83
71631,"$40,000","$1,000","$300,000",$446,"$1,770",$91
71631,"$60,000",$500,"$100,000",$592,"$2,525",$108
71631,"$60,000",$500,"$300,000",$611,"$2,545",$116
71631,"$60,000","$1,000","$100,000",$548,"$2,450",$103
71631,"$60,000","$1,000","$300,000",$567,"$2,470",$110
71635,"$20,000",$500,"$100,000",$346,"$1,283",$69
71635,"$20,000",$500,"$300,000",$364,"$1,303",$77
71635,"$20,000","$1,000","$100,000",$318,"$1,208",$63
71635,"$20,000","$1,000","$300,000",$336,"$1,228",$71
71635,"$40,000",$500,"$100,000",$482,"$2,109",$90
71635,"$40,000",$500,"$300,000",$500,"$2,129",$98
71635,"$40,000","$1,000","$100,000",$444,"$2,034",$83
71635,"$40,000","$1,000","$300,000",$463,"$2,054",$91
71635,"$60,000",$500,"$100,000",$617,"$2,920",$108
71635,"$60,000",$500,"$300,000",$636,"$2,940",$116
71635,"$60,000","$1,000","$100,000",$572,"$2,845",$103
71635,"$60,000","$1,000","$300,000",$591,"$2,865",$110
71638,"$20,000",$500,"$100,000",$348,"$1,283",$69
71638,"$20,000",$500,"$300,000",$365,"$1,303",$77
71638,"$20,000","$1,000","$100,000",$319,"$1,208",$63
71638,"$20,000","$1,000","$300,000",$337,"$1,228",$71
71638,"$40,000",$500,"$100,000",$484,"$2,109",$90
71638,"$40,000",$500,"$300,000",$502,"$2,129",$98
71638,"$40,000","$1,000","$100,000",$446,"$2,034",$83
71638,"$40,000","$1,000","$300,000",$464,"$2,054",$91
71638,"$60,000",$500,"$100,000",$620,"$2,920",$108
71638,"$60,000",$500,"$300,000",$638,"$2,940",$116
71638,"$60,000","$1,000","$100,000",$575,"$2,845",$103
71638,"$60,000","$1,000","$300,000",$593,"$2,865",$110
71639,"$20,000",$500,"$100,000",$346,"$1,283",$69
71639,"$20,000",$500,"$300,000",$364,"$1,303",$77
71639,"$20,000","$1,000","$100,000",$317,"$1,208",$63
71639,"$20,000","$1,000","$300,000",$335,"$1,228",$71
71639,"$40,000",$500,"$100,000",$482,"$2,109",$90
