ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
66014,"$40,000","$1,000","$100,000",$396,"$2,559",$122
66014,"$40,000","$1,000","$300,000",$410,"$2,569",$126
66014,"$60,000",$500,"$100,000",$611,"$4,130",$150
66014,"$60,000",$500,"$300,000",$626,"$4,140",$155
66014,"$60,000","$1,000","$100,000",$538,"$3,535",$140
66014,"$60,000","$1,000","$300,000",$553,"$3,545",$145
66015,"$20,000",$500,"$100,000",$297,"$1,864",$99
66015,"$20,000",$500,"$300,000",$309,"$1,874",$115
66015,"$20,000","$1,000","$100,000",$263,"$1,597",$90
66015,"$20,000","$1,000","$300,000",$275,"$1,607",$103
66015,"$40,000",$500,"$100,000",$444,"$2,987",$131
66015,"$40,000",$500,"$300,000",$458,"$2,997",$135
66015,"$40,000","$1,000","$100,000",$391,"$2,559",$122
66015,"$40,000","$1,000","$300,000",$405,"$2,569",$126
66015,"$60,000",$500,"$100,000",$601,"$4,130",$150
66015,"$60,000",$500,"$300,000",$616,"$4,140",$155
66015,"$60,000","$1,000","$100,000",$530,"$3,535",$140
66015,"$60,000","$1,000","$300,000",$545,"$3,545",$145
66016,"$20,000",$500,"$100,000",$302,"$1,864",$99
66016,"$20,000",$500,"$300,000",$314,"$1,874",$115
66016,"$20,000","$1,000","$100,000",$267,"$1,597",$90
66016,"$20,000","$1,000","$300,000",$278,"$1,607",$108
66016,"$40,000",$500,"$100,000",$453,"$2,987",$131
66016,"$40,000",$500,"$300,000",$467,"$2,997",$135
66016,"$40,000","$1,000","$100,000",$398,"$2,559",$122
66016,"$40,000","$1,000","$300,000",$412,"$2,569",$126
66016,"$60,000",$500,"$100,000",$614,"$4,130",$150
66016,"$60,000",$500,"$300,000",$629,"$4,140",$155
66016,"$60,000","$1,000","$100,000",$540,"$3,535",$140
66016,"$60,000","$1,000","$300,000",$555,"$3,545",$145
66017,"$20,000",$500,"$100,000",$300,"$1,864",$99
66017,"$20,000",$500,"$300,000",$312,"$1,874",$115
66017,"$20,000","$1,000","$100,000",$265,"$1,597",$90
66017,"$20,000","$1,000","$300,000",$277,"$1,607",$108
66017,"$40,000",$500,"$100,000",$450,"$2,987",$132
66017,"$40,000",$500,"$300,000",$464,"$2,997",$136
66017,"$40,000","$1,000","$100,000",$396,"$2,559",$122
66017,"$40,000","$1,000","$300,000",$410,"$2,569",$127
66017,"$60,000",$500,"$100,000",$610,"$4,130",$151
66017,"$60,000",$500,"$300,000",$625,"$4,140",$156
66017,"$60,000","$1,000","$100,000",$537,"$3,535",$141
66017,"$60,000","$1,000","$300,000",$552,"$3,545",$146
66018,"$20,000",$500,"$100,000",$294,"$1,864",$99
66018,"$20,000",$500,"$300,000",$305,"$1,874",$111
66018,"$20,000","$1,000","$100,000",$260,"$1,597",$88
66018,"$20,000","$1,000","$300,000",$272,"$1,607",$94
66018,"$40,000",$500,"$100,000",$439,"$2,987",$132
66018,"$40,000",$500,"$300,000",$452,"$2,997",$136
66018,"$40,000","$1,000","$100,000",$387,"$2,559",$122
66018,"$40,000","$1,000","$300,000",$400,"$2,569",$126
66018,"$60,000",$500,"$100,000",$592,"$4,130",$151
66018,"$60,000",$500,"$300,000",$607,"$4,140",$156
66018,"$60,000","$1,000","$100,000",$523,"$3,535",$141
66018,"$60,000","$1,000","$300,000",$538,"$3,545",$146
66019,"$20,000",$500,"$100,000",$294,"$1,864",$99
66019,"$20,000",$500,"$300,000",$306,"$1,874",$114
66019,"$20,000","$1,000","$100,000",$260,"$1,597",$90
66019,"$20,000","$1,000","$300,000",$272,"$1,607",$96
66019,"$40,000",$500,"$100,000",$440,"$2,987",$132
66019,"$40,000",$500,"$300,000",$453,"$2,997",$136
66019,"$40,000","$1,000","$100,000",$387,"$2,559",$122
66019,"$40,000","$1,000","$300,000",$401,"$2,569",$126
66019,"$60,000",$500,"$100,000",$594,"$4,130",$151
66019,"$60,000",$500,"$300,000",$609,"$4,140",$156
66019,"$60,000","$1,000","$100,000",$524,"$3,535",$141
66019,"$60,000","$1,000","$300,000",$539,"$3,545",$146
66020,"$20,000",$500,"$100,000",$300,"$1,864",$99
66020,"$20,000",$500,"$300,000",$312,"$1,874",$115
66020,"$20,000","$1,000","$100,000",$265,"$1,597",$90
66020,"$20,000","$1,000","$300,000",$277,"$1,607",$107
66020,"$40,000",$500,"$100,000",$449,"$2,987",$130
66020,"$40,000",$500,"$300,000",$463,"$2,997",$134
66020,"$40,000","$1,000","$100,000",$395,"$2,559",$121
66020,"$40,000","$1,000","$300,000",$409,"$2,569",$125
66020,"$60,000",$500,"$100,000",$608,"$4,130",$149
66020,"$60,000",$500,"$300,000",$623,"$4,140",$154
66020,"$60,000","$1,000","$100,000",$536,"$3,535",$139
66020,"$60,000","$1,000","$300,000",$551,"$3,545",$144
66021,"$20,000",$500,"$100,000",$293,"$1,864",$99
66021,"$20,000",$500,"$300,000",$305,"$1,874",$108
66021,"$20,000","$1,000","$100,000",$260,"$1,597",$85
66021,"$20,000","$1,000","$300,000",$272,"$1,607",$91
66021,"$40,000",$500,"$100,000",$438,"$2,987",$132
66021,"$40,000",$500,"$300,000",$452,"$2,997",$137
66021,"$40,000","$1,000","$100,000",$386,"$2,559",$122
66021,"$40,000","$1,000","$300,000",$400,"$2,569",$127
66021,"$60,000",$500,"$100,000",$592,"$4,130",$152
66021,"$60,000",$500,"$300,000",$607,"$4,140",$157
66021,"$60,000","$1,000","$100,000",$522,"$3,535",$142
66021,"$60,000","$1,000","$300,000",$537,"$3,545",$147
66023,"$20,000",$500,"$100,000",$298,"$1,864",$99
66023,"$20,000",$500,"$300,000",$310,"$1,874",$115
66023,"$20,000","$1,000","$100,000",$264,"$1,597",$90
66023,"$20,000","$1,000","$300,000",$275,"$1,607",$105
66023,"$40,000",$500,"$100,000",$446,"$2,987",$131
66023,"$40,000",$500,"$300,000",$460,"$2,997",$135
66023,"$40,000","$1,000","$100,000",$393,"$2,559",$122
66023,"$40,000","$1,000","$300,000",$406,"$2,569",$126
66023,"$60,000",$500,"$100,000",$604,"$4,130",$150
66023,"$60,000",$500,"$300,000",$619,"$4,140",$155
66023,"$60,000","$1,000","$100,000",$532,"$3,535",$140
66023,"$60,000","$1,000","$300,000",$547,"$3,545",$145
66024,"$20,000",$500,"$100,000",$300,"$1,864",$99
66024,"$20,000",$500,"$300,000",$312,"$1,874",$115
66024,"$20,000","$1,000","$100,000",$266,"$1,597",$90
66024,"$20,000","$1,000","$300,000",$277,"$1,607",$107
