ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
19711,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19711,"$60,000",$500,"$100,000",$553,"$2,268",$156
19711,"$60,000",$500,"$300,000",$566,"$2,268",$164
19711,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19711,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19712,"$20,000",$500,"$100,000",$291,"$1,410",$115
19712,"$20,000",$500,"$300,000",$301,"$1,410",$115
19712,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19712,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19712,"$40,000",$500,"$100,000",$428,"$2,123",$131
19712,"$40,000",$500,"$300,000",$439,"$2,123",$139
19712,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19712,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19712,"$60,000",$500,"$100,000",$553,"$2,268",$156
19712,"$60,000",$500,"$300,000",$566,"$2,268",$164
19712,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19712,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19713,"$20,000",$500,"$100,000",$291,"$1,410",$115
19713,"$20,000",$500,"$300,000",$301,"$1,410",$115
19713,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19713,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19713,"$40,000",$500,"$100,000",$429,"$2,123",$131
19713,"$40,000",$500,"$300,000",$440,"$2,123",$139
19713,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19713,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19713,"$60,000",$500,"$100,000",$554,"$2,268",$156
19713,"$60,000",$500,"$300,000",$567,"$2,268",$164
19713,"$60,000","$1,000","$100,000",$467,"$1,785",$149
19713,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19714,"$20,000",$500,"$100,000",$291,"$1,410",$115
19714,"$20,000",$500,"$300,000",$301,"$1,410",$115
19714,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19714,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19714,"$40,000",$500,"$100,000",$428,"$2,123",$131
19714,"$40,000",$500,"$300,000",$439,"$2,123",$139
19714,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19714,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19714,"$60,000",$500,"$100,000",$553,"$2,268",$156
19714,"$60,000",$500,"$300,000",$566,"$2,268",$164
19714,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19714,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19715,"$20,000",$500,"$100,000",$291,"$1,410",$115
19715,"$20,000",$500,"$300,000",$301,"$1,410",$115
19715,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19715,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19715,"$40,000",$500,"$100,000",$428,"$2,123",$131
19715,"$40,000",$500,"$300,000",$439,"$2,123",$139
19715,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19715,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19715,"$60,000",$500,"$100,000",$553,"$2,268",$156
19715,"$60,000",$500,"$300,000",$566,"$2,268",$164
19715,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19715,"$60,000","$1,000","$300,000",$479,"$1,785",$157
19716,"$20,000",$500,"$100,000",$291,"$1,410",$115
19716,"$20,000",$500,"$300,000",$301,"$1,410",$115
19716,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19716,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19716,"$40,000",$500,"$100,000",$428,"$2,123",$131
19716,"$40,000",$500,"$300,000",$439,"$2,123",$139
19716,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19716,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19716,"$60,000",$500,"$100,000",$553,"$2,268",$156
19716,"$60,000",$500,"$300,000",$566,"$2,268",$164
19716,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19716,"$60,000","$1,000","$300,000",$478,"$1,785",$157
19717,"$20,000",$500,"$100,000",$291,"$1,410",$115
19717,"$20,000",$500,"$300,000",$301,"$1,410",$115
19717,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19717,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19717,"$40,000",$500,"$100,000",$428,"$2,123",$131
19717,"$40,000",$500,"$300,000",$439,"$2,123",$139
19717,"$40,000","$1,000","$100,000",$360,"$1,671",$125
19717,"$40,000","$1,000","$300,000",$371,"$1,671",$133
19717,"$60,000",$500,"$100,000",$553,"$2,268",$156
19717,"$60,000",$500,"$300,000",$566,"$2,268",$164
19717,"$60,000","$1,000","$100,000",$466,"$1,785",$149
19717,"$60,000","$1,000","$300,000",$478,"$1,785",$157
19718,"$20,000",$500,"$100,000",$291,"$1,410",$115
19718,"$20,000",$500,"$300,000",$301,"$1,410",$115
19718,"$20,000","$1,000","$100,000",$246,"$1,111",$115
19718,"$20,000","$1,000","$300,000",$255,"$1,111",$115
19718,"$40,000",$500,"$100,000",$428,"$2,123",$131
19718,"$40,000",$500,"$300,000",$439,"$2,123",$139
